nnm    孑
nnmbo  预
nnmrb  鬻
nnnao  豫
nno    孓
nnom   弪
nnqo   承
no     欠
nob    胥
nof    灸
nog    坠
nolmi  蛋
nomk   癸
nomrt  登
nomru  凳
npd    弛
npo    张
nqd    桀
nqlmi  蟹
nrli   强
nsbt   盈
nsbul  鼐
nsd    争
nsdhe  皱
nsf    尕
nsj    弭
nsm    刍
nsnd   孕
nsnl   邹
nsog   雏
nsp    急
nti    戤
ntks   勐
nu     乙
nuapp  馄
nuawe  馒
nubu   眢
nubv   馁
nudam  馇
nue    函
nuhbr  饷
nuhe   饭
nuhg   饪
nuhhw  馏
nuhk   饫
nuhli  虱
nuhqi  饿
nuhu   饥
nuhxe  馊
nui    兔
nuim   饯
nuir   饴
nujbd  饽
nujbv  馕
nujpu  饶
nujrr  馆
nuks   勉
nulmi  蚀
nulmo  馈
nunhx  馅
nuno   饮
nunsh  饧
nunuy  馋
nuo    飞
nuoks  饬
nuolb  饰
nuomd  馀
nuou   饩
nup    怨
nupru  饱
nupsm  鸳
nupu   饨
nuruc  馔
nusj   饵
nusmr  饲
nutak  馍
nutbk  馓
nutlm  馑
nutqm  馐
nutt   饼
nuyck  饺
nwm    鱼
nwma   鲁
nwu    龟
nx     卍
nyk    买
nyny   弱
nyo    疋
nyvi   弦
o      人
oaa    倡
oahe   复
oam    但
oapv   偈
ob     内
obgr   倜
obmc   俱
obmr   侗
obnd   俘
obo    肉
obof   傺
obon   侧
obq    佣
ocb    佾
ocor   俗
ocsh   份
ocwa   僧
od     休
ode    叙
odf    煲
odg    堡
odi    付
odm    体
odpm   鸺
odyj   斜
oe     仅
oeog   傩
of     伙
ofb    俏
ofbi   偿
ofbr   倘
ofbu   傥
ofdv   偻
ofj    伞
ofln   劁
ofp    您
ofpsm  鹪
ofq    伴
ofqu   倦
og     仕
ogbo   赁
ogd    集
ogdi   侍
ogf    焦
ogg    佳
oghu   凭
ogiug  雠
ogj    隼
ognhs  隽
ogp    恁
ogpsm  鹤
ogr    售
ogrr   僖
oh     入
oha    伯
ohbv   侬
ohce   傻
ohdn   俐
ohdv   倭
ohe    汆
ohey   佟
ohfd   籴
ohg    任
ohhj   俾
ohi    傀
ohj    仟
ohjd   侏
ohkl   侨
ohpm   低
ohq    件
ohqi   俄
ohqo   佚
ohs    作
ohu    仉
ohub   佩
ohul   仰
ohxu   倪
oi     伐
oiav   食
oibi   傅
oice   俊
oig    垡
oihq   侔
oije   俅
oik    伏
oiks   伪
oiku   优
oiln   刽
oimbo  领
oimuu  瓴
oin    今
oini   令
oinl   郐
oino   贪
oinp   念
oinr   含
oinv   衾
oioi   俯
oiok   俟
oip    代
oisb   偏
oisyy  翎
oiua   储
oj     什
ojbm   值
ojcm   倥
oje    伎
ojk    仗
ojkp   佬
ojlk   使
ojm    伫
ojoc   傧
ojp    佗
ojpu   侥
ojr    估
ojrk   做
ojrr   倌
ojto   偾
oju    缶
ok     矢
okb    侑
okcf   僚
okhdv  矮
okhkl  矫
oklu   俺
okm    佐
okmr   倚
okmrt  短
okms   侉
oknl   矧
oknwm  鳘
okog   雉
okoog  矬
okp    悠
okr    知
oks    仂
oksr   伽
okss   矩
okt    侠
oku    仇
okvif  繁
ol     仲
oll    介
olln   佛
olmy   俳
olnk   候
oloh   修
olok   攸
ols    们
olwl   伸
olws   俜
olyo   佻
om     丘
ombb   儒
ombn   俞
ombp   愈
omc    兵
omd    余
omdm   伍
omfm   佥
omg    全
omgn   倒
omh    乒
omha   佰
omi    乓
omig   侄
omjr   舍
omlh   俨
omlk   便
omln   剑
omm    仁
ommf   佘
ommi   会
ommm   仨
ommv   佞
ommw   畲
omn    仃
omnl   邱
omnn   例
omnr   何
omob   俩
omok   敛
omr    合
omrb   龠
omrl   命
omrp   龛
omrq   拿
omrt   盒
omry   翕
omsl   卸
omu    岳
omua   僭
omuu   佤
omvh   伢
omwd   傈
omwm   僵
onao   像
onblu  觎
oncr   儋
ond    仔
onf    你
onhqu  毹
onhs   仍
onib   俑
onin   侈
onkq   健
onmk   侯
onu    乞
oo     从
oobm   俎
oog    坐
oogf   僬
ooii   伶
ooj    仵
ooks   伤
ooll   价
oom    丛
oomi   侩
oomm   俭
oomn   偷
oonu   仡
ooo    众
oop    伦
oosj   耸
oosu   伧
oowy   侮
op     化
opbo   货
opd    他
ophq   牮
opj    华
opkp   偬
opmo   倾
opo    伥
opp    仳
oppa   偕
opr    佝
opu    岱
opwgf  黛
opyhv  袋
oq     年
oqke   傣
oqki   俦
oqkq   俸
oqmb   倩
oqmo   债
oqni   传
oqs    伟
oqsk   傲
ora    智
ord    保
orhu   侃
ormbo  颔
ormk   俣
ornin  舒
orpsm  鸽
orr    侣
orye   假
oryo   促
osav   偃
osd    榘
oshi   仞
osj    佴
osjr   倨
osk    伛
osme   侵
osmr   伺
osp    伲
osrj   僻
osu    仓
osuu   倔
ota    借
otc    供
otkr   偌
otniq  舞
otpk   儆
otq    佯
ou     仙
ouabt  氲
oucsh  氛
oudk   缺
ouff   氮
ouhey  氡
oui    戗
ouio   似
oujru  氪
oujv   氨
oul    氕
oull   氘
oulll  氚
oulln  氟
ouln   创
oum    缸
oumlt  氩
ounhs  氖
ounme  氯
ounom  氢
ouog   催
ouqmb  氰
outq   氧
outrg  罐
ouu    氙
ouwk   氤
ouypd  罅
ouyvo  氦
ow     佃
owd    倮
owg    俚
owlb   偶
owlv   儇
owmv   偎
owww   儡
owyi   每
oy     仆
oyaj   倬
oybo   侦
oybs   傍
oyck   佼
oyfu   僦
oyg    住
oyhs   仿
oyhu   伉
oyhv   依
oykl   侪
oylm   企
oymr   信
oymy   佧
oyno   歙
oyok   敏
oyrn   停
oyt    位
oytg   僮
oytr   倍
oyub   禽
oyyiu  毓
p      心
pa     旬
pabt   愠
pahm   惺
paiu   慨
pam    怛
pamj   悍
panl   郇
paph   惕
pav    恨
pawe   慢
payf   憬
pbgr   惆
pbkq   恽
pbmc   惧
pbmr   恫
pbon   恻
pbtv   惘
pci    忪
pcnh   悌
pcru   悦
pcwa   憎
pcwj   惮
pd     也
pddo   憷
pdi    忖
pdk    快
pdl    悚
pdlo   懒
pdmbo  颖
peg    怪
pembo  颍
peq    怿
pfb    悄
pfbr   惝
pfmu   恍
pgdi   恃
pgi    怯
pgtj   悻
ph     必
pha    怕
phag   惶
phbk   懊
phbt   恤
phdd   悸
phdf   愀
pher   恪
phh    勿
phi    愧
phj    忏
phjr   恬
phln   刎
phml   忻
php    忽
phqm   性
phs    怍
pi     勺
pice   悛
pid    怵
pijb   匍
pikh   惨
piku   忧
pilb   慵
pile   慷
pir    怡
pirp   憾
piyr   惦
pjbc   慎
pjbd   悖
pje    忮
pjnu   惋
pjpsm  鸨
pjr    怙
pjto   愤
pkb    怏
pkf    恢
pkk    匆
pklb   怖
pklq   肄
pkmb   惰
pknio  疑
pkql   惭
pl     忡
plbu   忱
pleg   悭
plln   怫
plmo   愦
plmy   悱
plsk   悯
pmam   恒
pmbb   懦
pmbo   顷
pmf    怀
pmfj   怦
pmik   恹
pmis   恸
pmjp   鸵
pmku   怃
pmmr   悟
pmnl   邬
pmrw   匐
pmtoe  鹱
pmym   怔
pn     乜
pnbq   懈
png    忸
pnu    忆
po     长
poae   愎
pog    惟
pogf   憔
poii   怜
poj    忤
pomn   愉
pomr   恰
posu   怆
pou    忾
powy   悔
pp     比
ppa    恂
ppha   皆
pphp   惚
ppj    毕
ppmnp  毙
ppo    怅
ppph   毖
pqmb   情
pqmf   愫
pr     句
prau   悒
prks   劬
prnin  够
prpsm  鸲
prrs   愕
pru    包
psd    枭
psh    切
pshr   怊
pshu   凫
psje   慑
psk    怄
pskt   惬
psm    鸟
psp    怩
psu    岛
psyhv  袅
pt     世
pta    惜
ptbo   贳
pthg   懂
ptwu   懵
ptxc   慊
ptyu   慌
pu     屯
puk    匈
puln   刨
pumb   惴
pumbo  顿
pusu   恺
pw     甸
pwd    悃
pwg    悝
pwjo   惯
pwls   愣
py     匀
pyaj   悼
pymr   訇
pyoj   悴
pyrf   惊
pytg   憧
pyuk   恼
pyv    忙
pywf   懔
pyy    忭
q      手
qag    捏
qam    担
qamj   捍
qamo   提
qapv   揭
qase   撮
qau    把
qbbe   授
qbblu  靓
qbcd   探
qbdi   捋
qbjmo  靛
qbkq   挥
qbme   援
qbnsd  静
qbou   摇
qbov   撄
qbq    拥
qbue   攫
qc     扒
qchq   掰
qcno   揿
qcsh   扮
qcwj   掸
qd     耒
qdam   揸
qdau   耙
qdfbr  耥
qdfdv  耧
qdfh   耖
qdhe   披
qdhqu  耗
qdidr  耱
qdj    抹
qdk    抉
qdmmi  耘
qdnd   耔
qdomr  耠
qdrlr  耜
qdtbs  耢
qdtt   耕
qdttb  耩
qdwlb  耦
qdybs  耪
qeed   搡
qeee   掇
qeii   搔
qeog   摊
qeq    择
qfb    捎
qfbk   撇
qfbq   撑
qfbu   搅
qfdv   搂
qfh    抄
qfq    拌
qfsm   挡
qfvk   擞
qgdi   持
qgg    挂
qgr    拮
qgro   撷
qha    拍
qhbf   攥
qhdf   揪
qhdw   播
qhe    扳
qhhj   捭
qhj    扦
qhjm   捶
qhjr   括
qhjx   插
qhk    契
qhkl   挢
qhkp   掭
qhlo   掀
qhml   折
qhmy   拆
qhp    托
qhpm   抵
qhq    挈
qhue   投
qhul   抑
qhuo   攒
qhut   擤
qhuu   撬
qhxe   搜
qhye   搬
qhyu   搋
qi     找
qibi   搏
qibo   贽
qif    热
qig    垫
qijb   捕
qike   拔
qikh   掺
qikp   拢
qiks   势
qiku   扰
qilmi  蛰
qilr   搪
qioi   挝
qiok   挨
qipm   拭
qipsm  鸷
qiq    挚
qir    抬
qirp   撼
qis    护
qisb   掮
qisk   捩
qit    拚
qitf   摭
qive   拨
qivif  絷
qiyr   掂
qj     丰
qjbf   擦
qjbv   攮
qjcl   撺
qjcm   控
qjcu   挖
qje    技
qjjj   擀
qjks   拷
qjlo   捷
qjmhr  砉
qjmm   揎
qjmn   拧
qjnau  艳
qjnl   邦
qjoc   摈
qjpu   挠
qjsm   彗
qjsmp  慧
qjv    按
qka    春
qkali  蠢
qkbo   赘
qkc    鏊
qkcf   撩
qkdi   寿
qkdif  焘
qke    泰
qkf    熬
qkhd   秦
qkhk   奏
qkhx   舂
qkik   獒
qklmi  螯
qklu   掩
qkmf   捺
qkmr   掎
qkms   挎
qknwm  鳌
qkq    奉
qksj   聱
qkssm  骜
qkt    挟
qkui   执
qkus   抛
qkvd   拣
qliu   揽
qllb   帮
qllmi  蜇
qlln   拂
qlmy   排
qlr    哲
qlryo  踅
qls    扪
qlsr   搁
qlw    抽
qlwl   抻
qlwp   拽
qlymr  誓
qlyo   挑
qm     扛
qmb    青
qmbg   攉
qmbo   责
qmbw   擂
qmfj   抨
qmgg   捱
qmhr   拓
qmhv   表
qmku   抚
qmmr   捂
qmmv   振
qmn    打
qmni   麦
qmsu   扼
qmto   撅
qmvif  素
qmwyi  毒
qnau   挽
qnbk   换
qnem   拯
qng    扭
qnhd   揉
qnhs   扔
qnhx   掐
qni    专
qnib   捅
qnin   抒
qnjk   撖
qnkg   挺
qnok   揆
qnqo   麸
qnsd   挣
qnsh   扬
qnuy   搀
qnwa   撸
qnyy   搦
qo     夫
qoa    替
qoblu  规
qodi   拊
qog    推
qogs   携
qoii   拎
qoip   捻
qokq   辇
qomg   拴
qomm   捡
qomn   揄
qomr   拾
qoog   挫
qop    抡
qopd   拖
qorq   搿
qosu   抢
qoyb   擒
qpa    指
qpfd   掬
qpou   掏
qpp    批
qppa   揩
qpr    拘
qpru   抱
qpsu   捣
qptd   揲
qqkk   揍
qqkq   捧
qqni   抟
qqo    扶
qqoq   撵
qr     扣
qrau   挹
qrb    捐
qrbo   损
qrks   拐
qrrd   操
qrsj   揖
qrsn   捌
qruc   撰
qrup   抿
qryo   捉
qs     韦
qsabt  韫
qsav   揠
qsbhx  韬
qshr   招
qsje   摄
qsjl   揶
qsjr   据
qsk    抠
qskr   捃
qsle   报
qsm    扫
qsmg   握
qsok   敖
qsql   挪
qsrj   擗
qss    拒
qsshi  韧
qstt   摒
qstv   搌
qsuu   掘
qsya   摺
qsyg   擢
qta    措
qtak   摸
qtbk   撒
qtbs   捞
qtc    拱
qtcl   撕
qtkl   掷
qtmm   拦
qtod   搽
qtor   搭
qtqm   搓
qtt    拼
qtub   搠
qtw    描
qtwi   撙
qtxc   搛
qu     扎
quio   拟
qumb   揣
quog   摧
quu    拙
qvis   拗
qvno   掾
qvvn   拶
qwbff  纛
qwd    捆
qwhr   撂
qwjo   掼
qwkp   摁
qwl    押
qwli   摆
qwlv   擐
qwmg   掴
qwvf   摞
qwyi   拇
qy     扑
qyaj   掉
qybk   撤
qycb   摘
qyg    拄
qyhu   抗
qyj    抖
qykl   挤
qylm   扯
qyok   掖
qypp   摅
qyps   掳
qyr    拈
qyrb   搞
qyrf   掠
qyrv   攘
qyt    拉
qyta   揞
qytg   撞
qytr   掊
qytv   接
qyvw   搐
qywm   擅
qyyj   摔
r      口
raa    唱
rail   唧
rapv   喝
rase   嘬
rau    吧
rav    哏
rbbe   嗳
rbgr   啁
rbln   剐
rbm    咀
rbo    员
rbov   嘤
rbpsm  鹃
rbsmr  嗣
rbwi   嚼
rc     只
rciy   嗡
rckn   嗲
rcl    吖
rcsh   吩
rcwa   噌
rd     呆
rdam   喳
rdd    啉
rddf   噤
rdln   喇
rdlo   嗽
re     叹
rede   啵
reed   嗓
reee   啜
reoy   嗨
rfb    哨
rfbo   唢
rfd    咪
rfdv   喽
rff    啖
rfh    吵
rfmu   咣
rg     吐
rgbt   噎
rgg    哇
rgit   嗑
rglc   哧
rgnl   郢
rgr    咭
rgrr   嘻
rgth   嘭
rhaj   嗥
rhap   唣
rhbk   噢
rhbr   响
rhbu   咱
rhbv   哝
rhdf   啾
rher   咯
rhey   咚
rhfd   呼
rhhj   啤
rhhv   哌
rhjm   唾
rhml   听
rhmo   噬
rhp    吒
rhqi   哦
rhs    咋
rhu    兄
rhud   哚
rhuk   嗅
rhuo   呱
rhxe   嗖
rice   唆
ridd   嘛
rihf   嘁
rihq   哞
rihr   喊
rihu   吮
riil   啷
rijb   哺
rik    吠
rikp   咙
rine   咏
riob   嗵
riok   唉
risk   唳
rj     叶
rjal   嘟
rjbc   嗔
rjbf   嗦
rjbj   喃
rjbo   嚏
rjbv   囔
rjd    味
rje    吱
rjhp   咤
rjhr   喀
rji    戢
rjjb   嘲
rjkd   哮
rjmm   喧
rjmn   咛
rjmo   啶
rjpa   嗜
rjpu   哓
rjr    咕
rjtg   噻
rjto   喷
rkcf   嘹
rkf    咴
rkgg   喹
rki    呔
rkkb   唏
rkn    咦
rkp    愍
rkqi   啭
rks    另
rksr   咖
rlb    吊
rllo   噗
rlmi   虽
rlmy   啡
rlwl   呻
rlwu   黾
rlx    啸
rmaph  踢
rmasy  蹋
rmav   跟
rmbb   嚅
rmbbm  跚
rmbd   踩
rmbg   嚯
rmbhx  蹈
rmbvk  蹊
rmc    趴
rmcw   哂
rmcwa  蹭
rmd    吁
rmdhe  跛
rmea   踏
rmffe  躞
rmfm   呸
rmg    呈
rmgg   跬
rmhdw  蹯
rmher  路
rmhgu  跣
rmhjg  踵
rmhjo  踬
rmhk   跃
rmhlb  踽
rmhqo  跌
rmhud  跺
rmhuo  躜
rmhvd  跞
rmiav  踉
rmike  跋
rmim   践
rmioj  跹
rmir   跆
rmisb  蹁
rmite  踱
rmiwg  躔
rmiyr  踮
rmjcl  蹿
rmjmf  踪
rmjp   跎
rmjpu  跷
rmk    吴
rmkms  跨
rmks   呖
rmksr  跏
rmku   呒
rmlk   哽
rmllo  蹼
rmlt   哑
rmlyo  跳
rmmhr  跖
rmmmi  蹰
rmmr   唔
rmmt   趼
rmmto  蹶
rmn    叮
rmnhd  蹂
rmnhe  趿
rmnib  踊
rmnkq  踺
rmnmu  跪
rmnn   咧
rmnot  蹬
rmnr   呵
rmodi  跗
rmokr  踟
rmosu  跄
rmpi   趵
rmpo   啄
rmppj  跸
rmpru  跑
rmptd  蹀
rmqki  踌
rmqo   趺
rmrb   嗝
rmrrd  躁
rmsje  蹑
rmsjr  踞
rmss   距
rmsu   呃
rmsup  跽
rmtja  躇
rmtkl  踯
rmtlg  躏
rmto   噘
rmtob  蹒
rmtqm  蹉
rmtwi  蹲
rmubb  蹦
rmue   嗄
rmui   嘎
rmumb  踹
rmvh   呀
rmvs   号
rmvvu  躐
rmwd   踝
rmwf   嘌
rmwg   喱
rmwli  躅
rmy    吓
rmyaj  踔
rmybb  蹄
rmyck  跤
rmyfu  蹴
rmykl  跻
rmylm  趾
rmytr  踣
rnbk   唤
rndu   吼
rnhe   吸
rnin   哆
rnl    吲
rnlr   啊
rno    吹
rnot   噔
rnwa   噜
rob    呐
rod    咻
rodi   咐
rog    唯
rogf   噍
roii   呤
roin   吟
roks   勋
romi   哙
romn   喻
romr   哈
ronk   喉
ronl   郧
ronu   吃
roog   唑
ropj   哗
rosk   咿
rosu   呛
royb   噙
rp     叱
rphh   吻
rphp   唿
rpou   啕
rpp    吡
rppa   喈
rppj   哔
rpru   咆
rpsm   鸣
rptd   喋
rpu    吨
rqha   啪
rqhl   哳
rqkd   嗪
rqke   唛
rqkq   唪
rqmf   嗉
rqmo   啧
rqo    呋
rqsk   嗷
rqyt   啦
rr     吕
rrhu   咒
rrik   哭
rrikr  器
rrmbr  嚣
rrpsm  鹭
rrr    品
rrrd   噪
rrssm  骂
rrwmu  鼍
rsbn   唰
rsh    叨
rshb   嘱
rsje   嗫
rsk    呕
rsl    叩
rslb   咂
rsln   别
rsm    叼
rsmbo  颚
rsmg   喔
rsnl   鄂
rsp    呢
rspsm  鹗
rsql   哪
rsrj   噼
rssm   吗
rtav   噶
rtbs   唠
rtc    哄
rtcl   嘶
rtct   嗌
rtjs   嘞
rtk    哎
rtkr   喏
rtnu   呓
rtor   嗒
rtq    咩
rtqm   嗟
rtub   嗍
rtw    喵
rtwa   嘈
rtyb   嚆
ru     巳
rubb   嘣
rudi   导
rumb   喘
rumi   嗤
runi   哕
ruoiv  饕
rup    民
rut    异
rutc   巽
ruu    咄
rve    呶
rvi    吆
rvis   呦
rvl    叫
rvmi   哟
rvno   喙
rvvm   咝
rwb    喟
rwg    哩
rwgf   嘿
rwk    咽
rwkp   嗯
rwl    呷
rwlb   喁
rwmv   喂
rwnl   鄙
rxpm   呜
ry     卟
rybb   啼
rycb   嘀
ryck   咬
ryhu   吭
ryib   唷
rykl   哜
rymb   啃
rymp   呲
rymr   唁
rymu   啮
rymy   咔
ryo    足
ryoj   啐
rypb   嘴
rypo   噱
rypt   嘘
rypu   唬
ryrn   哼
ryro   嚎
ryrv   嚷
rysk   嗾
ryta   喑
rytp   噫
rytv   唼
ryvo   咳
s      尸
sbln   刷
sc     匹
schue  殿
se     尿
seb    臀
sembo  颞
senl   鄹
sepho  聚
sesyy  翳
sev    娶
sfb    屑
sfd    屎
sfdi   尉
sfdv   屡
sgi    戳
sh     刀
shfqu  鬈
shgb   髯
shgr   髻
shhdf  鬏
shhqu  髦
shi    刃
shjmf  鬃
shjoc  鬓
shlb   属
shmhu  髡
shml   匠
shod   髹
shoe   履
shoo   屣
shov   屦
shpsm  鹨
shqu   尾
shr    召
shshr  髫
shvvu  鬣
shwlv  鬟
shymp  髭
sif    熨
sihhh  髟
silq   肆
sip    忍
sisb   匾
sj     耳
sjb    臂
sjc    鐾
sjcrp  聪
sjd    檗
sje    取
sjee   聂
sjf    耿
sjg    壁
sjgb   聃
sjhhl  聊
sjhjr  聒
sjjmn  聍
sjka   屠
sjlbu  耽
sjlmo  聩
sjlws  聘
sjmgi  璧
sjmn   耵
sjmuu  甓
sjnl   耶
sjoii  聆
sjq    擘
sjr    居
sjrc   职
sjsh   劈
sjtk   联
sjv    嬖
sjyhv  襞
sjylm  耻
sjymr  譬
sk     区
skhue  殴
skmuu  瓯
skno   欧
skpsm  鸥
skqu   匦
skr    君
sku    尻
sl     卩
slb    匝
slm    卫
slmbo  颐
slmo   匮
slmy   匪
slqmo  赜
slsl   臣
slw    届
sly    卧
smblb  帚
smbm   驵
smdi   寻
sme    驭
smeii  骚
smeq   驿
smf    灵
smg    匡
smher  骆
smhhw  骝
smhkl  骄
smhwp  骢
smice  骏
smig   屋
smikh  骖
smir   骀
smis   驴
smisb  骗
smisy  骟
smjp   驼
smjpu  骁
smk    驮
smkk   驳
smkmr  骑
smlk   驶
smlll  驯
smlpc  骥
smlws  骋
smmbb  骊
smmi   层
smmwf  骠
smnsm  驺
smodi  驸
smog   骓
smomm  验
smopj  骅
smpd   驰
smpr   驹
smr    司
smseo  骤
smsk   驱
smsnd  骣
smtmc  骐
smtt   骈
smwc   驷
smwd   骒
smwvf  骡
smyg   驻
smyrv  骧
smyvo  骇
sndd   孱
snlr   屙
so     尺
soam   昼
sok    医
sorc   咫
soy    尽
sp     尼
spp    屁
spt    屉
sqnl   那
sr     叵
srks   劭
srln   剧
srnl   邵
srp    慝
srtq   群
srytj  辟
ss     巨
ssm    马
ssr    局
ssu    凹
stkr   匿
stqq   羼
stt    屏
stv    展
su     己
suf    熙
suhu   兕
suok   改
sup    忌
suu    屈
svnl   郾
swl    匣
sy     习
syog   翟
sysy   羽
syt    羿
sywtc  翼
syyoj  翠
syyq   犀
syyt   翌
t      廿
ta     昔
taa    菖
tab    萌
tadi   莳
taj    草
tak    莫
taka   暮
takb   幕
takg   墓
takm   蓦
takp   慕
takq   摹
taks   募
tapsm  鹊
tapv   葛
tase   蕞
tau    芭
tav    茛
tawe   蔓
tbblu  觏
tbc    典
tbd    荣
tbe    荥
tbf    荧
tbfe   藤
tbg    塑
tbhq   荦
tbhu   藐
tbkq   荤
tbks   劳
tbli   萤
tbln   前
tblu   苋
tbm    苴
tbmbo  颟
tbmg   莹
tbmo   蒙
tbmr   茼
tbnd   莩
tbnf   煎
tbnh   剪
tbnu   茕
tbny   翦
tbof   蔡
tbok   散
tbpm   莺
tbr    苘
tbrr   营
tbse   菔
tbu    苜
tbv    荽
tbvf   萦
tc     共
tcb    期
tcbt   益
tcg    基
tche   夔
tchml  斯
tciy   蓊
tcjl   蕲
tcno   欺
tcp    恭
tcpsm  鹣
tcru   巷
tcsh   芬
tcvif  綦
tcwm   酋
tdbu   葙
tdci   菘
tdhl   菥
tdj    茉
tdlo   蔌
tdm    苯
tdt    莱
tebm   菹
tede   菠
tefh   莎
tehr   落
tehv   蒎
tehw   藩
teib   蒲
teii   薄
teiv   蒗
teln   劐
tem    茳
temj   萍
temr   菏
tenh   荡
terd   藻
tesd   蕖
tesu   范
teyv   茫
tfbk   蔽
tfdv   蒌
tfvk   薮
tg     芏
tgb    苒
tgbt   盖
tgce   菱
tgcw   蔷
tgf    羔
tgftk  羹
tggi   葑
tghds  羲
tghu   羌
tgk    美
tgmbo  颧
tgno   莰
tgp    恙
tgpsm  鹳
tgrg   薹
tgv    姜
tgyno  羡
thau   葩
thbu   首
thdn   莉
thds   莠
thdv   萎
thdw   蕃
thgf   薰
thhe   藜
thhj   萆
thhl   茆
thj    芊
thjd   茱
thjg   董
thkl   荞
thml   芹
thok   薇
thon   荇
thpl   茚
thqi   莪
thrj   薛
thue   芟
thup   芪
thvu   蔸
thwp   蓖
thxo   萸
tiav   莨
tidr   蘑
tidy   蘼
tih    茂
tiho   蒇
tihs   藏
tihv   葳
tijb   莆
tike   茇
tikp   茏
tikt   莽
tino   芝
tioj   蓬
tioo   蘧
tioq   莲
tipsm  鹚
tir    苔
tis    芦
titf   蔗
tiuv   蔼
tiyk   蒺
tj     卅
tjam   靼
tjau   靶
tjb    芾
tjbd   荸
tjblb  带
tjcr   蓉
tje    芰
tjfb   鞘
tjgg   鞋
tjhkl  鞒
tjhml  靳
tjiok  鞑
tjip   蕙
tjjv   鞍
tjka   著
tjkb   鞅
tjks   勒
tjlv   萋
tjm    苎
tjme   蔻
tjmm   萱
tjmr   菪
tjmu   莞
tjnau  鞔
tjnhd  鞣
tjnu   菀
tjoa   蓿
tjomk  鞭
tjop   靴
tjpa   蓍
tjpfd  鞠
tjpu   荛
tjpyr  鞫
tjr    苦
tjrb   葫
tjrr   菅
tjstv  冁
tjthb  鞴
tjtkd  鞯
tjttb  鞲
tk     关
tkb    英
tkd    檠
tkhf   荻
tkhk   获
tkhu   莸
tkld   荐
tklg   茬
tkmf   萘
tkn    荑
tknl   郑
tkq    擎
tkr    若
tkrp   惹
tksc   苏
tksr   茄
tkss   荔
tkt    荚
tku    艽
tkui   芄
tkymr  警
tlbr   萜
tlit   蓝
tlj    革
tlmi   茧
tlmo   蒉
tlmy   菲
tlpf   燕
tlqm   堇
tlsg   蔺
tlwc   黄
tlx    萧
tm     甘
tmbb   薷
tmbg   藿
tmblu  觐
tmbw   蕾
tmcw   茜
tmd    某
tmff   蒜
tmfj   苹
tmfm   苤
tmgf   蘸
tmks   勤
tmku   芜
tmm    兰
tmmc   其
tmmi   芸
tmmu   芫
tmmv   甚
tmnl   鄞
tmnm   薤
tmnr   苛
tmom   蕤
tmpt   葬
tmsu   苊
tmto   蕨
tmvh   芽
tmwj   蕈
tmyf   蔫
tn     芎
tndf   荪
tndo   菰
tndu   芤
tnef   蒸
tnhe   芨
tnhs   艹
zzzz   艿
tnhx   萏
tnih   茅
tnir   茗
tniu   苑
tnkg   莛
tnlb   荫
tnlh   萨
tnmn   蓟
tnmq   藓
tnmu   蔬
tnno   蓣
tno    芡
tnok   葵
tnom   茎
tnu    艺
tnue   菡
tnui   菟
tnyk   荬
tob    芮
tod    茶
todi   苻
tog    萑
togf   蕉
tohg   荏
toii   苓
toik   茯
toin   芩
tokf   蘩
tolk   莜
toll   芥
tomd   荼
tomg   荃
tomi   荟
tomk   蔹
tomm   莶
tomr   荷
too    苁
top    花
tord   葆
tosu   苍
towy   莓
toyr   蓓
toyt   莅
tp     芯
tpa    荀
tpfd   菊
tphh   芴
tpi    芍
tpib   葡
tpkp   葱
tpo    苌
tpou   萄
tpp    芘
tppa   蒈
tppj   荜
tppp   蕊
tpr    苟
tpru   苞
tpsm   茑
tq     羊
tqapv  羯
tqbu   着
tqda   藉
tqdb   藕
tqhk   葜
tqhpm  羝
tqice  羧
tqie   菝
tqkd   蓁
tqm    差
tqmb   菁
tqng   羞
tqnom  羟
tqo    芙
tqoii  羚
tqs    苇
tqsyy  翔
tqukf  羰
trji   蕺
trnl   鄯
trob   莴
trok   敬
trr    莒
trrs   萼
trsj   葺
trup   苠
trye   葭
tsfi   蔚
tshr   苕
tsic   蕻
tsj    茸
tsl    节
tsmi   荨
tsoy   荩
tsrj   薜
tss    苣
tsu    芑
tsyh   蓼
tt     井
tta    普
ttln   荆
ttm    苷
ttmc   萁
ttmuu  瓶
ttmv   葚
ttr    善
ttub   蒴
ttwli  蠲
ttxc   蒹
tub    朔
tuio   苡
tuirm  馘
tuu    茁
tvi    戡
tvid   孳
tvii   兹
tvip   慈
tvjr   菇
tvks   勘
tvmi   药
tvmm   荭
tvmt   蕴
tvmu   莼
tvr    茹
tvvh   芗
tvyj   斟
tw     苗
twa    曹
twbbu  瞢
twbmp  薨
twbmu  甍
twdi   尊
twhd   菌
twihi  蔑
twik   猷
twk    奠
twkp   蒽
twla   薯
twni   萝
twp    葸
twpsm  鹋
twr    茴
txc    兼
tybb   蒂
tybs   蒡
tyck   茭
tydl   薪
tyfe   菽
tyhs   芳
tyiu   茺
tykl   荠
tyli   蒋
tylm   芷
tymp   茈
tyno   茨
tyoj   萃
tyr    苫
tyrb   蒿
tyrd   藁
tyrn   葶
tysk   蔟
tysy   菸
tytj   莘
tytp   薏
tytr   菩
tyub   蓠
tyv    芒
tyvg   蕹
tyvu   荒
tyvw   蓄
tywv   蓑
tyy    苄
u      山
uahu   嵋
